"item","subj","attractor","interference","rating","accuracy","Sentence"
7,"1510770261_99dd6421e22637c9abb899b39c3b51aa","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510776506_0f954caffda84eec32b474e067cfb617","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510794257_b9e82aa7880c7366abb176c3d8a636fc","mismatch","interference",7,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510806158_96e7d4a8ebe98e2933b067b935712040","mismatch","interference",6,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510575352_9f07e4a75858ae32be0cc99072a612c1","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510576390_0ae09dd4971823c8b2afc02825e97ece","match","no interference",4,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510577993_d15f646f4df6d4822cdbe4891fe5f925","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510578446_7b39bd001161c019bf99b6e5806e7c87","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510579697_c1b8932e1c79d464d20bc58027802889","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510581364_c735852a977b85c354a1eefb81c6ea93","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510582127_0119f3dc2d1290a0a2755ea7993409c2","match","no interference",2,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510582129_85d719da8c55e31313d6daabd0567c66","match","no interference",7,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510582749_cfdbc28da34dd4c9a7bd75cc7bf8e143","match","no interference",3,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510582875_8f4f06ab0683b08760891610d8ac710c","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510583068_bb05c3c1318fc4cbae11c8700b10f52f","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510583825_f4ed6a522b29dbb961507b0da73dbb62","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510584810_56ee619684692e2e864f8788061b1c1c","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510584959_905fa71af1a215ad56b25ccc944b82e3","match","no interference",2,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510585149_18c7c90d7803271b16a08329164344cb","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510585671_a2239dfab8e8fd72941a875a796f7e0c","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510585962_4e5465a42bc030e9a2d0747bf29d775b","match","no interference",7,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510586446_864dd84fde5b316a5f07dc1b0548b45b","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510587353_5c35f4d9893be80d378d9e248472b8d3","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510587850_46a654c4f5fb7b7bc47b2d485f34baa8","match","no interference",4,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510588453_20a93e97c7f4ca99dd42e3e1226d5c18","match","no interference",4,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510588939_c04a831db44270416d364b4f5f31ceac","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510589266_e9f4a41cd738898511c4aa1a1af6a8b1","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510589275_8449bb23d0d66f07fc03c1aae12fa278","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510590223_b8e58ba45bd8a93621c1b2a3176fe38b","match","no interference",7,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510590238_5d24831355a5c27b4043328df16968b2","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510591556_09f81d8d41914088286521f3c0f3fe9d","match","no interference",2,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510591873_5f3367877b36c673236ad199ccc6074f","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510592487_5f60184fc3069494d4edadcadba61984","match","no interference",5,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510593297_a036a93f67bbccdee257ce79a3821891","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510593516_e4d8611638bd12ae2a09dfca38827f05","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510593521_f71971807b47100bb72fdeafbd94a526","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510594705_8b9d73524ea0a982d4f82bfce564e446","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510594974_9272e71fdcd2eae68c459fed60b6569e","match","no interference",7,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510595476_466e5e9c6d7cc390f2757dfa17ecac0c","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510597029_24f91792206aae80c585727e2ccf7a1b","match","no interference",4,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510597616_5955c29f769710f4552edc5d03b211f8","match","no interference",4,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510598393_25fdd263dcdd2f9a24c09bfa3fe31c8e","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510598742_f973d78ec71391e67717d75fdbe310fe","match","no interference",4,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510599190_56dfa73871073cd75222062ba7af05df","match","no interference",5,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510600056_92f9a4d8efe888c2fc2571ce124f0c2d","match","no interference",7,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510601066_f5de7da7163225b39eb411f6c1365b2d","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510601243_3cdac9fb5fb2f41335e5f5b3e2ae7661","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510602165_9a69de39b1684f7f232bd20cdef994a5","match","no interference",4,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510602954_ad15399f04c80a0c90228aba792fcf86","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510603684_f30ea525a351fa37d0a22fc0f0384bdc","match","no interference",1,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510604085_e7bc833d7506d30e42a58b9ba8c99a93","match","no interference",1,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510615256_18791da9b41fe16f2d6911ce8b7ae067","match","no interference",3,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510618034_4e38b9ec9166c8b37739df709d3a32de","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510619371_c67fc1e183358586f0a0b782cbe48969","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510620967_f37eafccf0b1f3df557a16195679be5a","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510711585_a0589d710ebee1c5499f37f5933250cf","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510713574_175987fd503def2ddbf75a584e60ed39","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510723818_5f32c3ae6a3ed76abc7d64fd772016f5","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510726616_807f97c05f497537cdcb91efad122bea","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510730251_43cc7a1e0cf1c60a35b8fa1de841b983","match","no interference",3,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510732687_8ef9d3e1cb04be55dec28d55673c37ff","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510737448_3c7eb24706beced72b6d778ffe16a27d","match","no interference",1,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510739473_93f922ac5db03bc260a0de754e332840","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510744136_83af6266477acfead14e4ce21d016ec5","match","no interference",5,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510745576_d0a0af0b01423c157f551681c78d04fe","match","no interference",1,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510750221_638aea045a31e3c0c4f9198c8039d00f","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510751298_918950eb735bb56f076668bbc2d6e17c","match","no interference",5,0,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510753636_c5fe6d8a0e90af55233a2d915e56dc18","match","no interference",6,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510767345_d21e32e4ede652511dbecd50f6cc3a22","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510781734_94ce735ec68b32c1acc94e4111ec21a3","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510787603_b4dfc6901a2678ed14d89e354c1a4137","match","no interference",5,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510794327_2f25c055d6d95e86a0096a8f03b60747","match","no interference",7,1,"The_favorite in_the race openly boasts to_the girl about his_talents."
7,"1510576439_1f8d70e17ea48bad00d7933c98a31aba","mismatch","no interference",3,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510577406_060a5506971598f4fdc592b36a325178","mismatch","no interference",4,0,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510580852_01bf87685f19adf3a6b6f3f8c23edbd1","mismatch","no interference",7,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510581373_92e695d4513fb500a0175d2dd7e7073d","mismatch","no interference",5,0,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510581662_a283254d0a0482cb44034a3fe4952885","mismatch","no interference",5,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510582211_865b8a21b848d7621b2275084f48a152","mismatch","no interference",4,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510582488_10ba89f4fe3de2788755a5c8fa5c9a9a","mismatch","no interference",7,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510582683_0a5698634ede76d35da6f638105a139c","mismatch","no interference",1,0,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510583090_6f020783c1c6c102bf98d9b286bba22d","mismatch","no interference",6,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510583215_b1e417a967817586f474a2fd33c6847d","mismatch","no interference",2,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510583532_dcc6a3ac03cb58c60b74d7ae8cc98e19","mismatch","no interference",6,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510584300_5afbbe8bdb24ccc9c58ab27742e1dee2","mismatch","no interference",5,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510584318_e59d3c28ac90131b68605363dc7643ce","mismatch","no interference",3,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510584815_6bebf5e9d6bad51886e1dd22141cc07e","mismatch","no interference",5,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510585841_5cde3a992a23ef0e68591d8a427a9f4d","mismatch","no interference",4,0,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510586480_6fb3c473d99537a8b0e9a93f0afa691b","mismatch","no interference",5,0,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510587657_643bbb1ae125811af41ea7149bb7f4e0","mismatch","no interference",5,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510587840_d7ce54d0138c46abf16a18d3976140f1","mismatch","no interference",7,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
7,"1510587852_081cb3760ca931bdf3406783c4cbf086","mismatch","no interference",6,1,"The_favorite in_the races openly boasts to_the girl about his_talents."
